aded25,gen21tot,gen21ea,gen21cs,gen21othr,win21,rvtot25,rvactive725,rvhisp,rvjwsh,rvirit,rvmslm,rvchns,rvgopnop,cvapnhw,cvapblack,cvaphisp,cvapasian,acsbaplus,acsmedinc125,acsmedinc45,ascown,ascrent,cvapyouth,cvapsenior,djt2024,ea2021,cs2021,bikelanefilter
73008,168.985,136.145,27.924,4.916,Eric Adams,842,600,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
73009,156.145,102.113,49.573,4.46,Eric Adams,1001,818,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
73010,240.862,159.432,71.239,10.191,Eric Adams,990,794,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73011,298.794,211.511,73.564,13.719,Eric Adams,1652,1381,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73012,605.27,461.35,116.03,27.89,Eric Adams,1504,1394,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
73013,264.75,200.778,50.484,13.488,Eric Adams,1244,1137,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73014,282.111,197.242,70.74,14.129,Eric Adams,1076,952,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73015,260.005,181.708,67.838,10.458,Eric Adams,1826,1630,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
73016,185.941,129.571,47.672,8.698,Eric Adams,1350,1192,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73017,273.599,199.25,64.253,10.096,Eric Adams,1330,1187,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73018,118.594,99.505,15.451,3.639,Eric Adams,363,329,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73019,448.24,339.697,97.923,10.62,Eric Adams,1797,1611,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73020,554.879,434.486,103.609,16.784,Eric Adams,1751,1607,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73021,304.28,221.691,63.087,19.502,Eric Adams,1508,1289,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73022,337.025,257.637,73.859,5.53,Eric Adams,1263,1139,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73023,363,273,82,8,Eric Adams,1106,1022,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73024,309.486,242.383,51.419,15.684,Eric Adams,1053,981,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73025,468.332,329.581,124.406,14.345,Eric Adams,1531,1351,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73026,274.701,203.437,60.861,10.402,Eric Adams,1353,1200,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1
73027,286.028,206.933,71.147,7.948,Eric Adams,1504,1356,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
73028,258.269,198.168,55.486,4.615,Eric Adams,1016,940,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
73029,404.779,306.908,85.836,12.035,Eric Adams,1287,1166,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73030,530.537,392.844,119.986,17.707,Eric Adams,1492,1399,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73031,437,356,78,3,Eric Adams,1085,983,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73032,370,280,79,11,Eric Adams,1311,1201,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73033,382.645,288.468,76.097,18.08,Eric Adams,1210,1133,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73034,509.714,388,110.096,11.619,Eric Adams,1815,1663,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73035,111.216,80.179,27.589,3.449,Eric Adams,642,588,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
73036,264.028,198.819,53.801,11.408,Eric Adams,1073,963,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
73037,311.972,232.181,68.199,11.592,Eric Adams,1520,1367,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73038,394,314,75,5,Eric Adams,1670,1535,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73039,424.984,333.321,81.664,10,Eric Adams,1415,1258,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73040,368.315,282.915,80.729,4.671,Eric Adams,1382,1167,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73041,355.396,272.548,77.277,5.571,Eric Adams,1142,977,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73042,261.514,207.442,49.772,4.301,Eric Adams,1246,1003,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73043,475.633,383.8,80.044,11.788,Eric Adams,1435,1284,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73044,377.383,295.879,71.292,10.212,Eric Adams,1194,1074,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73045,457.47,355.791,95.344,6.334,Eric Adams,1438,1301,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73046,353.15,277.423,67.573,8.154,Eric Adams,1401,1212,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73047,298.077,233.091,57.64,7.347,Eric Adams,1176,1040,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73048,414.361,349.55,60.388,4.423,Eric Adams,1612,1407,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73049,357.287,283.281,64.911,9.095,Eric Adams,1016,882,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73050,474.752,381.272,82.417,11.062,Eric Adams,1647,1456,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73051,476.039,384.023,83.356,8.66,Eric Adams,1427,1316,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73052,421.679,320.01,89.336,12.334,Eric Adams,1193,1099,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73053,369.722,298.986,62.063,8.673,Eric Adams,1257,1099,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73054,514.831,396.166,105.641,13.024,Eric Adams,1551,1426,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
73055,508.978,421.086,77.909,9.983,Eric Adams,1145,1033,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73056,356,296,56,4,Eric Adams,956,874,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73057,421.169,339.834,72.359,8.976,Eric Adams,1079,970,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
73058,375.598,297.081,66.014,12.503,Eric Adams,1035,961,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
73059,680,511,139,30,Eric Adams,1583,1488,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73060,273,196,70,7,Eric Adams,646,596,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73061,245.001,205.001,33,7,Eric Adams,719,669,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73062,537.004,421.003,92.543,23.458,Eric Adams,1759,1639,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73063,429.476,344.032,73.665,11.779,Eric Adams,1350,1190,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73064,561.178,486.113,62.05,13.015,Eric Adams,1682,1536,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0
73065,255.494,217.038,30.966,7.49,Eric Adams,1045,969,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
73066,453,362,69,22,Eric Adams,1535,1414,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73067,420,327,81,12,Eric Adams,1270,1182,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
73068,352.996,274.997,66.457,11.542,Eric Adams,1137,1059,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
73069,436,321,87,28,Eric Adams,1502,1425,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
73070,49.801,39.007,8.341,2.453,Eric Adams,6,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
73071,0.576,0.424,0.126,0.027,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73072,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74001,451.667,334.416,104.76,12.491,Eric Adams,1439,1273,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
74002,541.76,379.842,135.379,26.538,Eric Adams,1514,1401,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
74003,416.482,333.859,68.851,13.772,Eric Adams,1382,1287,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
74004,449.96,331.006,111.637,7.317,Eric Adams,1371,1263,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
74005,273.773,202.535,58.976,12.262,Eric Adams,1185,1072,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
74006,175.535,126.957,37.122,11.456,Eric Adams,1511,1303,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74007,434.092,339.347,78.876,15.87,Eric Adams,1234,1078,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
74008,415,328,76,11,Eric Adams,1651,1527,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74009,188.618,137.477,39.847,11.294,Eric Adams,749,668,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74010,302.382,207.524,71.153,23.706,Eric Adams,1672,1544,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74011,544.055,410.682,113.481,19.891,Eric Adams,1754,1562,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74012,429.624,339.233,71.161,19.23,Eric Adams,1687,1545,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74013,401.824,310.669,69.073,22.081,Eric Adams,1435,1285,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
74014,294.388,214.985,62.712,16.692,Eric Adams,1624,1389,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1
74015,699.558,537.013,135.645,26.9,Eric Adams,1582,1462,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
74016,527.41,418.963,88.348,20.099,Eric Adams,1675,1556,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
74017,580.191,402.224,138.071,39.896,Eric Adams,1637,1489,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
74018,534.558,407.139,92.891,34.529,Eric Adams,1643,1545,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
74019,411.107,302.657,88.466,19.985,Eric Adams,1189,1120,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
74020,602.7,461.664,109.379,31.658,Eric Adams,1332,1215,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
74021,275.809,205.776,57.928,12.104,Eric Adams,1060,977,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
74022,521.357,396.524,106.383,18.451,Eric Adams,1495,1386,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
74023,558.027,425.122,110.729,22.176,Eric Adams,1453,1361,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
74024,400.25,297.895,82.153,20.202,Eric Adams,1443,1329,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
74025,300,230,51,19,Eric Adams,1404,1030,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
74026,324.229,252.963,38.364,32.901,Eric Adams,1618,1441,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
74027,324.455,264.098,32.679,27.679,Eric Adams,1753,1565,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
74028,421.549,331.258,43.278,47.013,Eric Adams,1076,937,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
74029,359.785,288.406,55.941,15.439,Eric Adams,1218,868,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
74030,417.466,296.354,94.879,26.233,Eric Adams,1397,1054,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
74031,348.717,274.766,40.972,32.979,Eric Adams,1749,1447,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
74032,136.134,93.565,33.612,8.956,Eric Adams,1213,780,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
74033,251.307,198.608,28.113,24.586,Eric Adams,1298,1079,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
74034,199.315,156.881,22.243,20.19,Eric Adams,1620,1194,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
74035,334.32,262.622,37.35,34.348,Eric Adams,1542,1323,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
74036,378.232,263.751,83.12,31.361,Eric Adams,1553,1318,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
74037,72.095,57.94,11.566,2.59,Eric Adams,1086,739,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
74038,172.369,132.24,36.65,3.48,Eric Adams,1229,825,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
74039,178.939,140.387,30.504,8.048,Eric Adams,1053,723,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
74040,192.987,153.99,34.498,4.5,Eric Adams,868,578,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
74041,312,223,62,27,Eric Adams,847,701,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
74042,443.529,239.143,172.081,32.305,Eric Adams,1343,1148,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
74043,212.19,166.547,25.731,19.911,Eric Adams,1622,1400,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
74044,203.242,158.745,34.718,9.779,Eric Adams,947,850,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74045,202.878,170.98,21.596,10.302,Eric Adams,1366,1237,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74046,248.11,187.431,44.574,16.105,Eric Adams,1222,964,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
74047,363,275,79,9,Eric Adams,800,722,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
74048,322.504,261.633,44.695,16.177,Eric Adams,1158,1037,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74049,466.347,347.904,94.97,23.473,Eric Adams,1432,1267,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
74050,351,285,46,20,Eric Adams,1366,1253,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1
74051,407.496,341.367,53.305,12.823,Eric Adams,1656,1539,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
74052,309.894,248.684,45.69,15.52,Eric Adams,1043,960,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
74053,264.758,217.411,33.34,14.007,Eric Adams,1507,1350,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
74054,154.4,125.189,20.865,8.346,Eric Adams,762,719,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
74055,494.81,406.502,70.479,17.829,Eric Adams,1527,1417,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
74056,422.021,346.851,65.501,9.668,Eric Adams,1165,1054,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
74057,481.768,411.457,53.155,17.156,Eric Adams,1354,1267,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
74058,348,285,44,19,Eric Adams,1038,964,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
74059,365.247,313.041,44.099,8.107,Eric Adams,1626,1415,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
74060,146.812,127.634,15.21,3.968,Eric Adams,674,617,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
74061,169.442,149.759,13.428,6.255,Eric Adams,738,646,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
74062,132.532,103.451,22.478,6.603,Eric Adams,672,609,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
74063,262.459,226.5,23.765,12.194,Eric Adams,360,332,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
74064,62.406,46.804,13.201,2.4,Eric Adams,122,115,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
74065,129.093,99.302,24.826,4.965,Eric Adams,462,439,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
74066,22.089,17.695,3.401,0.993,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74068,8.805,7.564,0.993,0.248,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74070,0.078,0.061,0.011,0.006,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75001,465,377,64,24,Eric Adams,1471,1350,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75002,551,461,75,15,Eric Adams,1671,1547,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75003,516.744,427.976,75.814,12.953,Eric Adams,1487,1402,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75004,218,177,39,2,Eric Adams,759,701,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1
75005,290.157,234.162,51.152,4.843,Eric Adams,1393,1251,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
75006,513.105,395.573,97.914,19.619,Eric Adams,1605,1413,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
75007,287.794,231.897,45.161,10.736,Eric Adams,1246,1132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
75008,545,445,79,21,Eric Adams,1781,1648,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
75009,108.055,87.332,15.912,4.811,Eric Adams,320,296,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
75010,428.206,315.103,99.839,13.264,Eric Adams,1747,1595,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75011,155.991,114.494,37.249,4.247,Eric Adams,1125,958,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75012,285.481,209.449,64.358,11.674,Eric Adams,1272,1126,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75013,487.862,368.926,98.273,20.663,Eric Adams,1721,1471,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75014,156.593,108.771,43.133,4.688,Eric Adams,1015,731,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
75015,241.865,177.916,50.568,13.381,Eric Adams,1266,1091,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1
75016,107.493,75.017,23.899,8.576,Eric Adams,699,554,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75017,253.94,215.923,25.01,13.008,Eric Adams,967,845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
75018,63.061,48.024,12.127,2.911,Eric Adams,671,616,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75019,7.193,4.996,1.981,0.215,Eric Adams,18,10,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
75020,187.183,145.658,34.338,7.186,Eric Adams,1370,997,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75021,126.238,91.234,30.523,4.481,Eric Adams,695,624,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75022,305.256,241.275,50.803,13.179,Eric Adams,1273,1146,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75023,222.762,175.766,39.477,7.519,Eric Adams,1233,1053,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
75024,266.149,231.39,26.501,8.258,Eric Adams,1466,1317,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75025,148.594,113.334,26.697,8.563,Eric Adams,650,583,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75026,388.531,338.867,33.787,15.877,Eric Adams,1565,1427,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75027,378.86,331.226,32.523,15.111,Eric Adams,1113,1032,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75028,380.609,325.908,39.69,15.012,Eric Adams,1494,1353,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75029,277.07,230.057,36.51,10.503,Eric Adams,1324,1192,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
75030,188.93,134.068,50.058,4.804,Eric Adams,1294,1073,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75031,349,286,43,20,Eric Adams,1622,1393,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75032,351,288,45,18,Eric Adams,1320,1126,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
75033,120.684,95.374,18.191,7.118,Eric Adams,1264,1080,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
75034,157.979,132.399,18.978,6.602,Eric Adams,1149,1027,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
75035,282.697,227.874,42.495,12.328,Eric Adams,1082,862,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75036,277.69,215.834,47.855,14.001,Eric Adams,671,470,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
75037,435.822,308.649,89.115,38.057,Eric Adams,1290,1098,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
75038,532.561,384.801,103.314,44.446,Eric Adams,1160,1046,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
75039,467.619,338.551,92.572,36.497,Eric Adams,1048,962,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
75040,177,145,24,8,Eric Adams,1088,940,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75041,391.076,317.304,52.196,21.576,Eric Adams,1353,1243,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75042,362.924,305.696,43.804,13.424,Eric Adams,1232,1144,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75043,683,482,147,54,Eric Adams,1476,1371,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
75044,493,443,40,10,Eric Adams,1564,1380,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
75045,313.008,267.34,30.001,15.667,Eric Adams,1243,1096,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
75046,343,296,32,15,Eric Adams,1307,1179,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75047,255.507,221.506,25.001,9,Eric Adams,1242,1124,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75048,210,182,22,6,Eric Adams,779,701,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
75049,479.064,386.248,76.316,16.5,Eric Adams,1591,1386,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75050,260,195,41,24,Eric Adams,1180,1004,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75051,454,364,68,22,Eric Adams,1722,1534,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
75052,627,518,80,29,Eric Adams,1193,1113,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
75053,589,489,79,21,Eric Adams,1154,1091,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
75054,272.212,201.914,51.894,18.404,Eric Adams,947,848,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
75055,142.609,103.258,30.152,9.2,Eric Adams,1179,837,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
75056,202.066,160.068,27.735,14.263,Eric Adams,1025,919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
75057,280.865,221.566,42.399,16.9,Eric Adams,1824,1617,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
75058,251.94,192.137,47.252,12.551,Eric Adams,1315,1177,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
